MMSI,DepartureTime,LATd,LONd,ArrivalTime,LATa,LONa,AVGSPDkmph,DistanceKm,VesselType,Length,Width,Draft
309014000,2018-03-01 21:14:00,55.20915,11.24489,2018-03-02 8:32:00,56.14597,10.23014,12.37,136.73593,70.00,88.00,12.00,5.50
309014000,2018-03-02 22:56:00,56.14597,10.23016,2018-03-03 9:52:00,55.89315,12.77373,17.04,182.0576,70.00,88.00,12.00,5.50
309014000,2018-07-29 23:47:00,55.45666,12.19663,2018-07-30 15:12:00,54.08627,11.3998,13.44,203.8472,70.00,88.00,12.00,5.50
309014000,2018-07-31 22:15:00,53.89974,11.46075,2018-08-02 15:12:00,54.6944,20.42988,15.98,650.46965,70.00,88.00,12.00,5.50
309014000,2018-08-03 6:36:00,54.69442,20.42989,2018-08-04 14:49:00,55.09556,14.69541,12.49,399.22193,70.00,88.00,12.00,5.50
309014000,2018-08-05 21:58:00,55.09539,14.69328,2018-08-07 4:48:00,56.46005,10.05781,13.4,409.81224,70.00,88.00,12.00,5.50
309014000,2018-08-07 23:08:00,56.46047,10.05925,2018-08-10 16:50:00,58.59454,16.19586,14.33,938.10346,70.00,88.00,12.00,5.50
309014000,2018-08-12 21:35:00,58.59447,16.19479,2018-08-15 4:54:00,56.14303,10.21921,16.16,889.6265,70.00,88.00,12.00,5.50
309014000,2018-08-17 1:39:00,56.14299,10.2192,2018-08-17 15:47:00,54.83203,11.12829,13.34,185.20407,70.00,88.00,12.00,5.50
309014000,2018-08-18 1:56:00,54.83204,11.12827,2018-08-18 15:41:00,56.41967,10.93092,15.37,207.53486,70.00,88.00,12.00,5.50
309014000,2018-08-18 23:21:00,56.41971,10.93092,2018-08-21 18:40:00,57.12512,23.88452,15.3,1026.44064,70.00,88.00,12.00,5.50
309014000,2018-08-22 20:14:00,57.00635,24.11453,2018-08-25 15:01:00,54.36578,10.14331,15.6,1038.31879,70.00,88.00,12.00,5.50
309014000,2018-09-07 22:12:00,59.18244,10.95412,2018-09-10 2:32:00,55.70538,9.55079,9.91,516.04661,70.00,88.00,12.00,5.50
309014000,2018-09-11 0:17:00,55.70535,9.55095,2018-09-13 15:34:00,55.71049,21.12284,14.27,899.34886,70.00,88.00,12.00,5.50
309014000,2018-09-14 19:45:00,55.71053,21.1228,2018-09-16 20:50:00,54.36587,10.14271,15.61,762.0794,70.00,88.00,12.00,5.50
309014000,2018-09-22 23:07:00,56.42017,10.9313,2018-09-23 15:06:00,55.85431,12.83117,9.08,142.7933,70.00,88.00,12.00,5.50
309014000,2018-09-23 23:24:00,55.85432,12.83119,2018-09-24 22:50:00,54.36595,10.14225,13.74,318.52592,70.00,88.00,12.00,5.50
309014000,2018-09-26 23:22:00,54.3665,10.14015,2018-09-27 20:53:00,54.30433,13.11088,16.55,351.89382,70.00,88.00,12.00,5.50
309014000,2018-09-28 23:02:00,54.30434,13.1109,2018-09-30 6:17:00,55.47641,10.53961,14.95,463.48817,70.00,88.00,12.00,5.50
309014000,2018-10-05 22:27:00,55.67483,11.09965,2018-10-06 15:27:00,54.36579,10.14327,11.49,192.49532,70.00,88.00,12.00,5.50
309014000,2018-10-28 22:07:00,56.14389,10.22482,2018-10-31 3:31:00,54.69136,20.1996,14.48,769.67106,70.00,88.00,12.00,5.50
309014000,2018-11-01 21:22:00,54.69063,20.20187,2018-11-03 18:16:00,56.89494,12.49107,15.75,703.07466,70.00,88.00,12.00,5.50
309014000,2018-11-23 15:46:00,54.76174,11.86667,2018-11-29 18:10:00,55.33962,10.9884,4.74,694.17858,70.00,88.00,12.00,5.50
309014000,2018-11-30 23:13:00,55.33955,10.98819,2018-12-01 14:22:00,55.89813,12.76904,13.87,206.71622,70.00,88.00,12.00,5.50
309014000,2018-12-03 0:21:00,55.85958,12.82901,2018-12-04 17:39:00,55.64416,21.16262,15.29,627.82986,70.00,88.00,12.00,5.50
309030000,2018-01-09 15:12:00,59.3533,18.11113,2018-01-09 15:27:00,59.88103,30.23201,17.67,744.94695,70.00,106.00,16.00,5.80
309030000,2017-12-20 5:40:00,55.71672,21.11288,2017-12-21 19:18:00,55.5097,12.67807,15.19,567.67,70.00,106.00,16.00,5.80
309030000,2017-12-24 21:32:00,55.68562,12.63012,2017-12-27 2:39:00,57.32875,23.23025,15.44,816.18,70.00,106.00,16.00,5.80
309030000,2017-12-29 0:53:00,57.33548,23.13082,2017-12-30 0:52:00,59.35363,18.11112,17.75,421.34,70.00,106.00,16.00,5.80
309030000,2017-12-30 20:32:00,59.35365,18.1111,2017-12-31 22:21:00,57.75528,24.35298,17.95,459.03,70.00,106.00,16.00,5.80
309030000,2018-01-01 17:42:00,57.7553,24.353,2018-01-02 22:56:00,59.35365,18.11108,15.9,460.83,70.00,106.00,16.00,5.80
309030000,2018-01-03 23:06:00,59.35365,18.11108,2018-01-04 9:31:00,60.17018,18.48198,16.23,165.03,70.00,106.00,16.00,5.80
309030000,2018-01-06 7:39:00,60.16925,18.48697,2018-01-06 22:39:00,59.35332,18.11112,12.14,179.03,70.00,106.00,16.00,5.80
309030000,2018-01-07 21:03:00,59.3533,18.11113,2018-01-09 15:27:00,59.88103,30.23201,17.67,744.95,70.00,106.00,16.00,5.80
309030000,2018-01-11 18:08:00,59.88103,30.23195,2018-01-13 21:34:00,59.3615,17.82185,16.67,853.49,70.00,106.00,16.00,5.80
309030000,2018-01-14 22:32:00,59.36167,17.82167,2018-01-16 4:41:00,58.38182,24.47773,18.02,538.97,70.00,106.00,16.00,5.80
309030000,2018-01-16 18:11:00,58.3818,24.47775,2018-01-19 11:11:00,54.36577,10.14127,16.12,1043.8,70.00,106.00,16.00,5.80
309030000,2018-01-27 16:15:00,59.17505,17.66375,2018-01-28 21:18:00,56.53207,20.99622,13.31,383.2,70.00,106.00,16.00,5.80
309030000,2018-02-03 2:19:00,59.35363,18.11098,2018-02-04 3:23:00,58.38357,24.47862,19.73,489.6,70.00,106.00,16.00,5.80
309030000,2018-02-05 2:38:00,58.38367,24.47863,2018-02-07 15:48:00,54.36612,10.14113,17.06,1039.47,70.00,106.00,16.00,5.80
309030000,2018-02-14 21:40:00,54.36575,10.13978,2018-02-17 16:20:00,60.14702,18.82798,15.64,1039.38,70.00,106.00,16.00,5.80
309030000,2018-02-20 1:55:00,59.35328,18.11115,2018-02-21 2:30:00,57.7553,24.35302,18.82,458.04,70.00,106.00,16.00,5.80
309030000,2018-02-23 12:38:00,57.75527,24.35307,2018-03-03 18:48:00,57.7553,24.35302,10.51,2081.04,70.00,106.00,16.00,5.80
309030000,2018-07-04 8:41:00,60.9381,17.15312,2018-07-05 19:20:00,55.66118,21.15008,20.35,700.05,70.00,106.00,16.00,5.80
309030000,2018-07-11 18:46:00,54.36625,10.14017,2018-07-13 18:14:00,58.61965,17.78318,16.66,786.94,70.00,106.00,16.00,5.80
309030000,2018-07-19 7:46:00,60.70683,28.73468,2018-07-20 1:19:00,59.57375,24.83025,15.92,275.53,70.00,106.00,16.00,5.80
309030000,2018-07-20 4:14:00,59.57357,24.82995,2018-07-22 9:41:00,55.85982,12.83513,18.65,992.5,70.00,106.00,16.00,5.80
309030000,2018-07-24 2:27:00,55.85887,12.83042,2018-07-26 3:17:00,57.73442,24.25508,18.03,875.87,70.00,106.00,16.00,5.80
309030000,2018-07-30 9:25:00,57.75527,24.35305,2018-08-01 9:26:00,54.37493,10.17288,21.1,1008.1,70.00,106.00,16.00,5.80
309030000,2018-08-09 2:33:00,54.36572,10.13995,2018-08-10 21:38:00,59.17453,17.66408,19.92,853.3,70.00,106.00,16.00,5.80
309030000,2018-08-12 12:27:00,59.17455,17.66408,2018-08-13 15:27:00,56.96382,24.09125,18.48,494.33,70.00,106.00,16.00,5.80
309030000,2018-08-14 22:12:00,57.02283,24.11977,2018-08-17 0:39:00,55.96092,11.84065,19.42,975.08,70.00,106.00,16.00,5.80
309030000,2018-09-02 7:05:00,54.36555,10.14277,2018-09-04 15:29:00,58.38182,24.47772,18.52,1040.3,70.00,106.00,16.00,5.80
309098000,2018-01-30 21:20:00,56.0289,12.69413,2018-02-02 12:51:00,59.88214,30.19679,21.4,1354.13866,70.00,151.00,24.00,8.50
309139000,2018-10-06 16:16:00,54.53429,18.52702,2018-10-04 18:12:00,59.87007,30.21084,23.03,1066.91474,70.00,143.00,22.00,10.20
309139000,2018-07-29 1:21:00,54.5294,18.55638,2018-07-31 2:19:00,59.90756,30.23053,22.07,1075.57505,70.00,143.00,22.00,10.20
309139000,2018-02-12 13:20:00,59.4604,24.65114,2018-02-13 15:34:00,59.90882,30.23222,14.54,377.8861,70.00,143.00,22.00,10.20
309155000,2018-07-20 2:37:00,55.71088,12.60333,2018-07-26 2:29:00,59.88213,30.19682,9.24,1326.58528,70.00,140.00,23.00,9.20
309204000,2018-10-08 14:40:00,54.36578,10.1407,2018-10-12 14:40:00,59.87089,30.20769,17.29,1655.18963,70.00,140.00,24.00,9.20
309204000,2018-11-15 11:00:00,54.52747,10.29556,2018-11-23 2:47:00,59.87088,30.2075,9.2,1688.18009,70.00,140.00,24.00,9.20
309204000,2018-10-28 19:43:00,54.36585,10.14021,2018-11-02 2:37:00,59.87091,30.20766,16.06,1648.94912,70.00,140.00,24.00,9.20
309207000,2018-01-28 17:03:00,54.36608,10.14286,2018-01-31 14:16:00,59.88681,30.20054,21.18,1460.57668,70.00,100.00,19.00,7.00
309207000,2018-01-28 17:03:00,54.36608,10.14286,2018-01-31 14:16:00,59.88681,30.20054,21.18,1460.58,70.00,100.00,19.00,7.00
309273000,2018-02-06 9:34:00,59.17421,17.6658,2018-02-08 17:37:00,59.87161,30.21389,14.2,792.63297,70.00,89.00,16.00,5.60
309273000,2018-10-05 19:25:00,54.36586,10.14018,2018-10-09 2:59:00,59.89731,30.21748,18.38,1458.14609,70.00,89.00,16.00,5.60
309273000,2017-12-25 15:21:00,59.5897,16.52039,2017-12-28 1:15:00,59.89226,30.21577,15.35,885.05242,70.00,89.00,16.00,5.60
309313000,2018-08-29 0:39:00,55.474,10.53804,2018-09-01 17:17:00,59.90364,30.2255,17.21,1521.30666,70.00,88.00,14.00,5.80
309350000,2017-12-20 13:19:00,55.70143,12.60139,2017-12-23 14:10:00,59.88081,30.19915,18.09,1313.68,70.00,125.00,22.00,8.30
309590000,2018-09-24 20:38:00,55.67431,21.14349,2018-09-26 15:10:00,59.87401,30.19681,22.3,943.05,70.00,147.00,24.00,8.00
309662000,2018-01-06 19:01:00,60.01556,23.92767,2018-01-07 15:55:00,59.92853,29.77129,18.29,377.67,70.00,89.00,14.00,6.20
309759000,2018-01-06 23:07:00,59.42403,27.73996,2018-01-28 10:01:00,59.88297,30.16521,7.05,3629.22,80.00,228.00,45.00,15.30
309777000,2017-12-24 8:39:00,54.36585,10.14325,2018-01-02 1:36:00,59.88244,30.19039,7.58,1581.48,70.00,184.00,26.00,10.40
309777000,2018-07-25 0:01:00,54.36638,10.14075,2018-07-28 1:32:00,59.87096,30.20748,20.16,1476.99,70.00,184.00,26.00,10.40
309777000,2018-08-05 12:44:00,54.36639,10.14072,2018-08-08 13:18:00,59.87093,30.20757,20.42,1476.92,70.00,184.00,26.00,10.40
309792000,2018-07-09 22:54:00,54.53284,10.30149,2018-07-16 3:17:00,59.87416,30.19658,10.22,1515.1,70.00,151.00,24.00,9.00
309792000,2018-08-03 23:35:00,54.36589,10.14001,2018-08-07 3:27:00,59.87332,30.19825,19.47,1472.09,70.00,151.00,24.00,9.00
309792000,2018-08-20 6:51:00,59.49103,24.96835,2018-08-21 2:50:00,59.87406,30.19676,16.7,329.5,70.00,151.00,24.00,9.00
309792000,2018-11-30 19:21:00,54.36643,10.14013,2018-12-03 14:41:00,59.88248,30.19039,21.73,1457.63,70.00,151.00,24.00,9.00
310008000,2018-02-19 11:26:00,54.36594,10.14078,2018-02-21 19:31:00,60.00482,29.71533,25.72,1436.16,70.00,140.00,23.00,7.80
310035000,2018-07-12 23:53:00,54.36586,10.14042,2018-07-16 0:36:00,59.87005,30.21073,20.26,1468.6,70.00,151.00,24.00,8.50
310035000,2018-08-09 7:44:00,54.36571,10.14155,2018-08-12 0:56:00,60.0048,29.71521,22.1,1435.68,70.00,151.00,24.00,8.50
310035000,2018-01-01 20:41:00,54.36563,10.14206,2018-01-05 3:35:00,59.8923,30.22621,18.64,1466.18,70.00,151.00,24.00,8.50
310035000,2018-10-11 23:35:00,54.36573,10.14406,2018-10-29 2:40:00,59.87099,30.20761,3.6,1481.96,70.00,151.00,24.00,8.50
310035000,2018-11-12 3:14:00,54.36641,10.14047,2018-11-14 15:07:00,59.86994,30.21128,24.5,1460.93,70.00,151.00,24.00,8.50
310047000,2018-02-07 17:24:00,54.36991,10.10825,2018-02-11 1:48:00,59.93724,29.69032,18.42,1476.15,70.00,109.00,16.00,6.40
310053000,2018-11-01 4:58:00,58.76503,17.82636,2018-11-03 16:15:00,59.92861,29.77137,12.21,720.98,70.00,105.00,16.00,6.50
310167000,2018-11-05 0:16:00,60.41855,26.91433,2018-11-05 15:04:00,59.8709,30.20807,14.34,208.64,70.00,141.00,21.00,7.80
310167000,2018-11-11 5:11:00,60.4184,26.91473,2018-11-12 20:00:00,59.87083,30.20808,8.03,309.6,70.00,141.00,21.00,7.80
310169000,2018-07-31 19:34:00,55.5577,9.74507,2018-08-03 1:49:00,59.87095,30.20769,29.48,1592.14,70.00,151.00,24.00,8.50
310169000,2018-09-10 10:16:00,54.36619,10.14073,2018-09-12 14:18:00,59.87091,30.20781,28.22,1461.72,70.00,151.00,24.00,8.50
310207000,2018-08-13 10:11:00,54.36575,10.13992,2018-08-16 2:50:00,59.86892,30.21501,22.7,1462.16712,70.00,151.00,24.00,8.50
310207000,2018-08-04 5:27:00,54.36631,10.13991,2018-08-06 14:35:00,59.88096,30.19909,25.63,1457.99392,70.00,151.00,24.00,8.50
310248000,2018-11-15 7:12:00,54.3863,18.71707,2018-11-18 14:37:00,59.87105,30.2075,13.98,1106.59,70.00,141.00,21.00,7.80
310248000,2018-11-23 4:02:00,54.54438,18.5113,2018-11-26 1:37:00,59.8802,30.20083,15.92,1103.85,70.00,141.00,21.00,7.80
310248000,2018-11-30 23:47:00,54.38697,18.71823,2018-12-03 14:52:00,59.88167,30.19783,17.85,1121.63,70.00,141.00,21.00,7.80
310359000,2018-08-24 23:23:00,54.54418,18.51133,2018-09-16 2:50:00,59.87327,30.19849,5.05,2679.96,70.00,151.00,24.00,8.50
310359000,2018-09-20 0:56:00,55.67418,21.14357,2018-09-22 14:36:00,59.87408,30.20073,15.03,923.26,70.00,151.00,24.00,8.50
310359000,2018-09-25 23:14:00,55.67427,21.14355,2018-09-27 14:52:00,59.87407,30.1967,23.4,921.65,70.00,151.00,24.00,8.50
310474000,2018-02-27 23:04:00,54.36548,10.14278,2018-03-04 4:07:00,59.87013,30.21064,14.6,1471.24,70.00,87.00,14.00,5.20
310521000,2017-12-17 2:12:00,54.54409,18.51169,2017-12-19 13:36:00,59.88076,30.19925,20.17,1192.83,70.00,138.00,22.00,8.30
310521000,2017-12-23 13:18:00,54.38711,18.71845,2017-12-26 14:04:00,59.88003,30.20087,16.48,1195.36,70.00,138.00,22.00,8.30
310521000,2017-12-30 8:16:00,54.38718,18.71843,2018-01-01 16:34:00,59.87408,30.19728,20,1121.45,70.00,138.00,22.00,8.30
310585000,2018-01-09 0:58:00,54.36624,10.14039,2018-01-11 13:51:00,59.8921,30.22588,24.19,1466.47,70.00,151.00,24.00,8.50
310585000,2018-02-06 3:58:00,54.36579,10.13974,2018-02-08 14:24:00,59.89231,30.22594,25.21,1466.9,70.00,151.00,24.00,8.50
310605000,2018-11-06 21:00:00,54.36525,10.14393,2018-11-09 13:04:00,59.887,30.20045,22.87,1459.18,70.00,132.00,19.00,7.80
310605000,2018-11-14 15:41:00,54.36643,10.14005,2018-11-21 1:51:00,59.87028,30.2094,9.6,1477.4,70.00,132.00,19.00,7.80
310605000,2018-01-09 15:52:00,54.36578,10.1442,2018-01-12 1:47:00,59.88687,30.20039,25.37,1463.23,70.00,132.00,19.00,7.80
310605000,2018-01-21 13:13:00,54.36527,10.14392,2018-01-24 2:29:00,59.8861,30.20162,23.94,1460.83,70.00,132.00,19.00,7.80
310605000,2018-11-25 6:37:00,54.36628,10.1407,2018-12-02 18:06:00,59.88678,30.20057,8.25,1477.93,70.00,132.00,19.00,7.80
310605000,2018-07-04 8:06:00,54.36555,10.14195,2018-07-07 1:57:00,59.88615,30.20175,23.54,1544.08,70.00,132.00,19.00,7.80
310605000,2018-07-28 18:55:00,54.36562,10.14143,2018-07-31 1:41:00,59.86947,30.2123,26.83,1462.86,70.00,132.00,19.00,7.80
310605000,2018-09-11 21:26:00,54.36527,10.14393,2018-09-14 16:50:00,59.88603,30.20155,21.85,1467.86,70.00,132.00,19.00,7.80
310605000,2018-09-23 0:34:00,54.36548,10.14225,2018-09-25 14:55:00,59.88686,30.2005,23.52,1460.82,70.00,132.00,19.00,7.80
310605000,2018-10-03 20:37:00,54.36537,10.14347,2018-10-06 13:17:00,59.8869,30.20037,22.77,1466.468,70.00,132.00,19.00,7.80
310605000,2018-10-10 7:16:00,54.36633,10.14032,2018-10-29 2:09:00,59.88457,30.2044,10.58,4772.07,70.00,132.00,19.00,7.80
310925000,2018-09-12 9:45:00,54.3664,10.14029,2018-09-14 14:20:00,59.88259,30.1904,27.87,1458.62,70.00,169.00,28.00,9.50
310925000,2018-08-27 17:09:00,54.36578,10.14165,2018-08-30 1:41:00,59.88699,30.20075,25.95,1460.6,70.00,169.00,28.00,9.50
310925000,2018-09-27 7:16:00,54.36587,10.14103,2018-09-30 1:08:00,59.88701,30.20057,22.43,1471.96,70.00,169.00,28.00,9.50
310925000,2018-08-05 19:26:00,54.36574,10.1419,2018-08-08 1:31:00,59.88096,30.1994,27.37,1473.68,70.00,169.00,28.00,9.50
310925000,2018-02-24 15:13:00,54.36591,10.14076,2018-02-26 17:12:00,59.8789,30.20268,29.38,1461.23,70.00,169.00,28.00,9.50
310925000,2018-02-08 0:46:00,54.36579,10.14159,2018-02-10 14:24:00,59.87891,30.20266,24.01,1474,70.00,169.00,28.00,9.50
310925000,2018-01-26 13:53:00,54.36588,10.14103,2018-01-28 14:30:00,59.88227,30.19693,30.18,1459.64,70.00,169.00,28.00,9.50
310925000,2018-01-12 12:19:00,54.36629,10.14115,2018-01-15 2:01:00,59.88088,30.1996,24.03,1476.58,70.00,169.00,28.00,9.50
310925000,2017-12-29 12:56:00,54.36586,10.14119,2017-12-31 14:41:00,59.87892,30.20276,29.5,1460.64,70.00,169.00,28.00,9.50
310925000,2018-10-05 15:40:00,54.36579,10.1429,2018-10-14 15:20:00,59.88246,30.19324,6.88,1482.51,70.00,169.00,28.00,9.50
310925000,2018-11-08 22:21:00,54.36604,10.13987,2018-11-12 18:18:00,59.88096,30.19939,17.35,1591.35,70.00,169.00,28.00,9.50
310974000,2018-01-07 21:03:00,53.88001,10.69055,2018-01-12 18:09:00,59.87159,30.21388,12.36,1444.93,70.00,89.00,16.00,5.60
310974000,2018-07-19 19:55:00,60.4819,26.97503,2018-07-20 17:11:00,59.8716,30.21382,10.11,212.52,70.00,89.00,16.00,5.60
310974000,2018-09-10 7:18:00,60.48292,26.97431,2018-09-10 20:57:00,59.87154,30.21394,16.05,215.09,70.00,89.00,16.00,5.60
311135000,2018-09-12 22:45:00,54.36594,10.14347,2018-09-15 15:01:00,59.88389,30.18061,22.86,1463.82,80.00,177.00,29.00,11.50
311204290,2018-07-06 18:38:00,61.30142,17.1197,2018-07-09 2:22:00,59.89114,30.2142,15.41,855.16,70.00,80.00,13.00,4.70
405366000,2018-02-10 1:41:00,57.4066,21.53463,2018-02-10 1:16:00,57.4066,21.53463,28.65,723.43028,80.00,142.00,20.00,7.80
405366000,2018-02-10 19:08:00,57.4066,21.53437,2018-03-13 19:22:00,54.16002,12.14124,2.73,2030.43443,80.00,142.00,20.00,7.80
405366000,2018-08-16 13:28:00,54.16003,12.1413,2018-08-17 11:08:00,57.59724,11.69437,21.09,465.67234,80.00,142.00,20.00,7.80
405366000,2018-08-17 18:06:00,57.59602,11.69184,2018-08-22 11:08:00,54.16005,12.14124,5.49,622.78374,80.00,142.00,20.00,7.80
405366000,2018-11-29 14:17:00,59.42259,27.72447,2018-12-15 20:41:00,54.16008,12.14128,6.03,2356.37863,80.00,142.00,20.00,7.80
405366000,2018-11-07 5:59:00,54.16004,12.14126,2018-11-29 0:29:00,59.42253,27.72443,4.51,2358.31043,80.00,142.00,20.00,7.80
405437000,2018-01-31 16:27:00,59.42248,27.72453,2018-02-01 22:08:00,60.76312,20.91248,22.84,687.59781,80.00,168.00,26.00,10.70
405437000,2018-01-26 6:12:00,57.79016,10.38046,2018-01-30 4:49:00,59.42248,27.72444,19.23,1827.53599,80.00,168.00,26.00,10.70
405460000,2018-10-27 3:41:00,58.08862,11.81652,2018-10-28 1:48:00,54.23452,11.95024,23.33,525.74832,80.00,179.00,28.00,10.00
405465000,2018-08-31 12:35:00,54.36577,10.14325,2018-09-03 21:30:00,59.88102,30.23198,17.99,1463.92768,70.00,87.00,12.00,4.20
405465000,2018-12-20 22:42:00,59.50143,16.02154,2019-01-03 8:18:00,59.25892,10.49129,5.55,1786.78169,70.00,87.00,12.00,4.20
405465000,2018-12-15 18:55:00,59.18463,10.95264,2018-12-20 7:53:00,59.50145,16.02157,11.32,1238.10286,70.00,87.00,12.00,4.20
405465000,2018-10-03 1:08:00,54.70446,20.45957,2018-11-01 20:07:00,59.2584,10.49195,3.45,2467.03905,70.00,87.00,12.00,4.20
405465000,2018-10-01 0:07:00,54.15381,12.11005,2018-10-02 9:58:00,54.70438,20.45885,17.15,587.82475,70.00,87.00,12.00,4.20
405465000,2018-09-29 18:15:00,54.36607,10.1433,2018-09-30 2:46:00,54.1538,12.11007,17.25,154.108,70.00,87.00,12.00,4.20
405465000,2018-09-11 16:36:00,59.18273,10.95398,2018-09-29 17:06:00,54.36605,10.14333,1.32,574.59328,70.00,87.00,12.00,4.20
405465000,2018-09-10 16:15:00,59.18272,10.95395,2018-09-11 10:44:00,56.66035,12.85522,19.07,360.40695,70.00,87.00,12.00,4.20
405465000,2018-09-07 2:19:00,59.88394,30.20597,2018-09-10 6:02:00,56.66032,12.85517,18.78,1430.0046,70.00,87.00,12.00,4.20
405465000,2018-08-31 12:35:00,54.36577,10.14325,2018-09-03 21:30:00,59.88102,30.23198,18.08,1470.26565,70.00,87.00,12.00,4.20
405465000,2018-03-09 14:36:00,59.88326,30.20724,2018-03-30 23:54:00,59.25845,10.49198,3.44,1765.25012,70.00,87.00,12.00,4.20
405465000,2018-01-28 20:28:00,54.70409,20.45675,2018-02-01 13:31:00,54.36645,10.14099,10.27,918.53399,70.00,87.00,12.00,4.20
405477000,2018-10-18 17:24:00,54.36549,10.14095,2018-10-19 3:16:00,55.22639,11.75479,14.36,147.6772,70.00,89.00,11.00,4.10
405477000,2018-10-04 22:20:00,54.15392,12.11003,2018-10-09 23:20:00,54.36606,10.14157,5.61,681.29402,70.00,89.00,11.00,4.10
405477000,2018-10-03 20:42:00,54.3658,10.14297,2018-10-04 6:14:00,54.1539,12.11001,15.2,151.27129,70.00,89.00,11.00,4.10
405477000,2018-09-15 20:42:00,55.22593,11.75451,2018-09-19 20:33:00,54.36576,10.14348,7.38,710.72024,70.00,89.00,11.00,4.10
405477000,2018-09-14 19:27:00,54.3661,10.14307,2018-09-15 6:11:00,55.22646,11.75492,13.4,149.44806,70.00,89.00,11.00,4.10
405477000,2018-08-25 20:44:00,56.66012,12.8552,2018-08-26 18:13:00,59.25841,10.49204,15.51,339.67804,70.00,89.00,11.00,4.10
405477000,2018-08-11 19:53:00,55.22648,11.75502,2018-08-12 23:32:00,59.25845,10.49198,18.33,514.37135,70.00,89.00,11.00,4.10
405477000,2018-01-25 19:45:00,55.22646,11.75488,2018-02-26 8:44:00,59.25845,10.49195,2.91,2207.30044,70.00,89.00,11.00,4.10
405482000,2018-12-12 16:19:00,54.30603,13.1118,2018-12-08 18:43:00,59.88487,30.2042,14.04,1308.7513,70.00,88.00,12.00,4.20
405482000,2018-02-12 14:09:00,59.90302,30.2248,2018-02-16 7:00:00,54.36579,10.14332,16.41,1465.02444,70.00,88.00,12.00,4.20
405482000,2018-08-22 21:52:00,59.25844,10.49187,2018-08-25 14:50:00,57.39737,21.5804,16.99,1110.86386,70.00,88.00,12.00,4.20
405482000,2018-12-31 20:38:00,59.25841,10.49192,2019-01-03 15:02:00,57.3969,21.58049,16.41,1096.52398,70.00,88.00,12.00,4.20
405482000,2018-12-28 13:20:00,55.22621,11.75455,2018-12-29 18:39:00,59.25838,10.49189,17.3,514.32315,70.00,88.00,12.00,4.20
405482000,2018-12-26 22:36:00,56.15668,14.72825,2018-12-28 4:37:00,55.22605,11.75455,14.61,444.88435,70.00,88.00,12.00,4.20
405482000,2018-12-25 19:01:00,55.22651,11.75485,2018-12-26 14:34:00,56.15664,14.72837,16.88,336.99882,70.00,88.00,12.00,4.20
405482000,2018-12-19 23:06:00,59.41435,10.49415,2018-12-25 1:36:00,55.22641,11.75478,5.9,724.94847,70.00,88.00,12.00,4.20
405482000,2018-12-18 16:58:00,55.61799,13.0019,2018-12-19 22:11:00,59.41436,10.49413,15.42,456.8032,70.00,88.00,12.00,4.20
405482000,2018-12-13 13:35:00,59.88489,30.20423,2018-12-16 23:11:00,55.61798,13.00189,15.95,1308.9377,70.00,88.00,12.00,4.20
405482000,2018-12-08 19:08:00,54.30603,13.1118,2018-12-12 6:06:00,60.00894,29.34899,15.08,1257.37231,70.00,88.00,12.00,4.20
405482000,2018-12-05 19:45:00,56.15665,14.72835,2018-12-02 10:58:00,56.11466,14.86062,5.36,431.09474,70.00,88.00,12.00,4.20
405482000,2018-10-11 14:44:00,54.36559,10.14086,2018-10-11 14:19:00,54.36559,10.14086,3.37,1349.08934,70.00,88.00,12.00,4.20
405482000,2018-09-22 19:14:00,55.45497,12.19777,2018-09-23 21:59:00,59.25841,10.4919,17.54,476.5567,70.00,88.00,12.00,4.20
405482000,2018-08-29 2:35:00,57.39732,21.58043,2018-09-06 0:54:00,54.36526,10.14327,5.56,1061.30811,70.00,88.00,12.00,4.20
405521000,2018-01-25 3:39:00,56.03096,14.57652,2018-01-28 22:49:00,54.6889,20.20431,4.79,438.42819,70.00,87.00,10.00,3.40
405521000,2018-02-03 17:42:00,55.04206,9.42537,2018-02-04 15:18:00,53.89145,14.254,18.55,408.46945,70.00,87.00,10.00,3.40
405521000,2018-01-31 0:03:00,54.68834,20.21592,2018-02-02 1:51:00,55.042,9.42518,14.98,752.08952,70.00,87.00,10.00,3.40
405521000,2018-01-22 3:52:00,54.36519,10.14291,2018-01-23 5:21:00,55.97422,14.60932,15.78,408.68477,70.00,87.00,10.00,3.40
405655000,2018-08-16 6:52:00,57.92302,10.37931,2018-08-17 17:57:00,58.08645,11.8041,8.09,287.24584,80.00,173.00,29.00,9.90
405685000,2018-01-16 22:55:00,58.22027,10.38662,2018-01-17 3:28:00,57.65775,10.62932,27.62,137.16368,80.00,179.00,29.00,10.00
405689000,2018-01-15 16:52:00,53.56048,14.59222,2018-01-16 16:29:00,54.36568,10.14413,16.58,398.47438,70.00,81.00,11.00,4.90
405689000,2018-02-25 20:58:00,55.22643,11.75487,2018-02-27 16:04:00,55.6461,21.16023,18.2,791.91936,70.00,81.00,11.00,4.90
405689000,2018-02-27 23:12:00,55.64608,21.16022,2018-03-01 0:27:00,57.02427,24.08448,18.95,486.44765,70.00,81.00,11.00,4.90
405689000,2018-03-01 19:00:00,57.02425,24.08438,2018-03-03 10:15:00,61.24873,21.48905,17.64,699.78703,70.00,81.00,11.00,4.90
